1.0,0.2,0.8,0.0,2.0,0.0,1.0,0.0,16.0,0.0,0.0,
2.0,0.2,0.8,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,
3.0,0.2,0.8,0.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,
4.0,0.2,0.8,43.0,1.0,43.0,6.0,43.0,31.0,0.0,0.0,
5.0,0.2,0.8,259.0,1.0,201.0,39.0,102.0,47.0,0.0,0.0,
6.0,0.2,0.8,307.0,2.0,237.0,222.0,138.0,41.0,0.0,0.0,
7.0,0.2,0.8,559.0,3.0,430.0,1858.0,365.0,111.0,0.0,0.0,
8.0,0.2,0.8,987.0,23.0,727.0,24238.0,679.0,115.0,0.0,0.0,
9.0,0.2,0.8,1402.0,7.0,1066.0,538703.0,1117.0,118.0,0.0,0.0,
10.0,0.2,0.8,2029.0,8.0,1569.0,7427283.0,1815.0,82.0,0.0,0.0,
