1.0,0.2,0.4,0.0,2.0,0.0,1.0,0.0,62.0,0.0,0.0,
2.0,0.2,0.4,0.0,3.0,0.0,1.0,0.0,67.0,0.0,0.0,
3.0,0.2,0.4,0.0,1.0,0.0,1.0,0.0,55.0,0.0,0.0,
4.0,0.2,0.4,0.0,2.0,0.0,7.0,0.0,125.0,0.0,0.0,
5.0,0.2,0.4,0.0,2.0,0.0,43.0,0.0,437.0,0.0,0.0,
6.0,0.2,0.4,0.0,5.0,0.0,261.0,0.0,518.0,0.0,0.0,
7.0,0.2,0.4,0.0,6.0,0.0,2060.0,0.0,632.0,0.0,0.0,
8.0,0.2,0.4,6.0,7.0,6.0,19563.0,6.0,1039.0,0.0,0.0,
9.0,0.2,0.4,333.0,24.0,148.0,433086.0,90.0,1355.0,0.0,0.0,
10.0,0.2,0.4,484.0,7.0,216.0,5652491.0,180.0,1598.0,0.0,0.0,
