1.0,0.4,0.6,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,
2.0,0.4,0.6,0.0,2.0,0.0,1.0,0.0,23.0,0.0,0.0,
3.0,0.4,0.6,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,
4.0,0.4,0.6,0.0,1.0,0.0,6.0,0.0,16.0,0.0,0.0,
5.0,0.4,0.6,0.0,1.0,0.0,29.0,0.0,47.0,0.0,0.0,
6.0,0.4,0.6,30.0,2.0,30.0,208.0,30.0,73.0,0.0,0.0,
7.0,0.4,0.6,138.0,3.0,108.0,1718.0,28.0,100.0,0.0,0.0,
8.0,0.4,0.6,263.0,3.0,231.0,17528.0,176.0,109.0,0.0,0.0,
9.0,0.4,0.6,509.0,5.0,446.0,322519.0,403.0,235.0,0.0,0.0,
10.0,0.4,0.6,727.0,6.0,664.0,4201637.0,621.0,143.0,0.0,0.0,
