1.0,0.6,0.8,133.0,1.0,133.0,1.0,133.0,25.0,0.0,0.0,
2.0,0.6,0.8,133.0,0.0,133.0,0.0,133.0,48.0,0.0,0.0,
3.0,0.6,0.8,141.0,1.0,141.0,1.0,141.0,25.0,0.0,0.0,
4.0,0.6,0.8,174.0,1.0,174.0,5.0,174.0,38.0,0.0,0.0,
5.0,0.6,0.8,174.0,1.0,174.0,24.0,174.0,139.0,0.0,0.0,
6.0,0.6,0.8,401.0,1.0,296.0,239.0,105.0,89.0,0.0,0.0,
7.0,0.6,0.8,743.0,3.0,473.0,3656.0,316.0,124.0,0.0,0.0,
8.0,0.6,0.8,1324.0,4.0,850.0,26081.0,614.0,121.0,0.0,0.0,
9.0,0.6,0.8,1844.0,6.0,1145.0,495019.0,895.0,154.0,0.0,0.0,
10.0,0.6,0.8,2022.0,7.0,1152.0,4558017.0,818.0,189.0,0.0,0.0,
