1.0,0.2,0.6,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,
2.0,0.2,0.6,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,
3.0,0.2,0.6,0.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,
4.0,0.2,0.6,0.0,1.0,0.0,6.0,0.0,20.0,0.0,0.0,
5.0,0.2,0.6,92.0,15.0,92.0,37.0,92.0,52.0,0.0,0.0,
6.0,0.2,0.6,140.0,1.0,128.0,238.0,30.0,55.0,0.0,0.0,
7.0,0.2,0.6,317.0,2.0,270.0,2219.0,172.0,201.0,0.0,0.0,
8.0,0.2,0.6,684.0,3.0,615.0,29065.0,566.0,161.0,0.0,0.0,
9.0,0.2,0.6,841.0,5.0,735.0,418914.0,723.0,141.0,0.0,0.0,
10.0,0.2,0.6,1038.0,6.0,889.0,5951028.0,822.0,152.0,0.0,0.0,
