1.0,0.4,0.4,0.0,3.0,0.0,1.0,0.0,15.0,0.0,0.0,
2.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,82.0,0.0,0.0,
3.0,0.4,0.4,0.0,1.0,0.0,1.0,0.0,52.0,0.0,0.0,
4.0,0.4,0.4,0.0,3.0,0.0,10.0,0.0,75.0,0.0,0.0,
5.0,0.4,0.4,0.0,3.0,0.0,48.0,0.0,94.0,0.0,0.0,
6.0,0.4,0.4,37.0,4.0,37.0,344.0,37.0,146.0,0.0,0.0,
7.0,0.4,0.4,61.0,5.0,61.0,2664.0,61.0,214.0,0.0,0.0,
8.0,0.4,0.4,76.0,20.0,76.0,21264.0,76.0,302.0,0.0,0.0,
9.0,0.4,0.4,102.0,21.0,102.0,338234.0,88.0,651.0,0.0,0.0,
10.0,0.4,0.4,221.0,8.0,185.0,4461273.0,52.0,800.0,0.0,0.0,
