1.0,1.0,0.8,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,
2.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,
3.0,1.0,0.8,128.0,1.0,118.0,1.0,23.0,18.0,0.0,0.0,
4.0,1.0,0.8,128.0,2.0,118.0,11.0,23.0,79.0,0.0,0.0,
5.0,1.0,0.8,236.0,1.0,220.0,71.0,125.0,90.0,0.0,0.0,
6.0,1.0,0.8,236.0,2.0,220.0,385.0,125.0,268.0,0.0,0.0,
7.0,1.0,0.8,810.0,3.0,622.0,3749.0,527.0,285.0,0.0,0.0,
8.0,1.0,0.8,910.0,5.0,713.0,29130.0,618.0,357.0,0.0,0.0,
9.0,1.0,0.8,1095.0,4.0,737.0,458214.0,642.0,592.0,0.0,0.0,
10.0,1.0,0.8,1290.0,6.0,924.0,6019035.0,829.0,604.0,0.0,0.0,
